match_id,season,week,map_name,map type,player_name,team_name,team_score,player_tier
20026,2,"February 6, 2019",OASIS,CONTROL,GAB,OMNIC TURTLES,0,NaN
20026,2,"February 6, 2019",OASIS,CONTROL,BLAZE,OMNIC TURTLES,0,NaN
20026,2,"February 6, 2019",OASIS,CONTROL,AJCOOPER,OMNIC TURTLES,0,NaN
20026,2,"February 6, 2019",OASIS,CONTROL,YOURTEAMMATE,OMNIC TURTLES,0,NaN
20026,2,"February 6, 2019",OASIS,CONTROL,DEMORILIZED,OMNIC TURTLES,0,NaN
20026,2,"February 6, 2019",OASIS,CONTROL,ASINGLENACHO,OMNIC TURTLES,0,NaN
20026,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,GAB,OMNIC TURTLES,1,NaN
20026,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,FERNANA,OMNIC TURTLES,1,NaN
20026,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,PUPPY,OMNIC TURTLES,1,NaN
20026,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,YOURTEAMMATE,OMNIC TURTLES,1,NaN
20026,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,DEMORILIZED,OMNIC TURTLES,1,NaN
20026,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,ASINGLENACHO,OMNIC TURTLES,1,NaN
20026,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,BLAZE,OMNIC TURTLES,3,NaN
20026,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,FERNANA,OMNIC TURTLES,3,NaN
20026,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,PUPPY,OMNIC TURTLES,3,NaN
20026,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,YOURTEAMMATE,OMNIC TURTLES,3,NaN
20026,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,DEMORILIZED,OMNIC TURTLES,3,NaN
20026,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,ASINGLENACHO,OMNIC TURTLES,3,NaN
20026,2,"February 6, 2019",EICHENWALDE,HYBIRD,GAB,OMNIC TURTLES,1,NaN
20026,2,"February 6, 2019",EICHENWALDE,HYBIRD,FERNANA,OMNIC TURTLES,1,NaN
20026,2,"February 6, 2019",EICHENWALDE,HYBIRD,AJ,OMNIC TURTLES,1,NaN
20026,2,"February 6, 2019",EICHENWALDE,HYBIRD,PUPPY,OMNIC TURTLES,1,NaN
20026,2,"February 6, 2019",EICHENWALDE,HYBIRD,DEMORILIZED,OMNIC TURTLES,1,NaN
20026,2,"February 6, 2019",EICHENWALDE,HYBIRD,ASINGLENACHO,OMNIC TURTLES,1,NaN
20026,2,"February 6, 2019",LIJIANG TOWER,CONTROL,GAB,OMNIC TURTLES,0,NaN
20026,2,"February 6, 2019",LIJIANG TOWER,CONTROL,BLAZE,OMNIC TURTLES,0,NaN
20026,2,"February 6, 2019",LIJIANG TOWER,CONTROL,AJ,OMNIC TURTLES,0,NaN
20026,2,"February 6, 2019",LIJIANG TOWER,CONTROL,YOURTEAMMATE,OMNIC TURTLES,0,NaN
20026,2,"February 6, 2019",LIJIANG TOWER,CONTROL,DEMORILIZED,OMNIC TURTLES,0,NaN
20026,2,"February 6, 2019",LIJIANG TOWER,CONTROL,ASINGLENACHO,OMNIC TURTLES,0,NaN
20027,2,"February 6, 2019",OASIS,CONTROL,THEPCSKRUB,WRECKING CREW,2,NaN
20027,2,"February 6, 2019",OASIS,CONTROL,DARKLINK,WRECKING CREW,2,NaN
20027,2,"February 6, 2019",OASIS,CONTROL,BLUE,WRECKING CREW,2,NaN
20027,2,"February 6, 2019",OASIS,CONTROL,TEDDYNESS,WRECKING CREW,2,NaN
20027,2,"February 6, 2019",OASIS,CONTROL,KILL3R,WRECKING CREW,2,NaN
20027,2,"February 6, 2019",OASIS,CONTROL,DEADSHOT,WRECKING CREW,2,NaN
20027,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,TEDDYNESS,WRECKING CREW,1,NaN
20027,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,BLUE,WRECKING CREW,1,NaN
20027,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,DARKLINK,WRECKING CREW,1,NaN
20027,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,THEPCSKRUB,WRECKING CREW,1,NaN
20027,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,KILL3R,WRECKING CREW,1,NaN
20027,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,DEADSHOT,WRECKING CREW,1,NaN
20027,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,TEDDYNESS,WRECKING CREW,3,NaN
20027,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,BLUE,WRECKING CREW,3,NaN
20027,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,DARKLINK,WRECKING CREW,3,NaN
20027,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,THEPCSKRUB,WRECKING CREW,3,NaN
20027,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,KILL3R,WRECKING CREW,3,NaN
20027,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,DEADSHOT,WRECKING CREW,3,NaN
20027,2,"February 6, 2019",EICHENWALDE,HYBIRD,TEDDYNESS,WRECKING CREW,3,NaN
20027,2,"February 6, 2019",EICHENWALDE,HYBIRD,BLUE,WRECKING CREW,3,NaN
20027,2,"February 6, 2019",EICHENWALDE,HYBIRD,DARKLINK,WRECKING CREW,3,NaN
20027,2,"February 6, 2019",EICHENWALDE,HYBIRD,THEPCSKRUB,WRECKING CREW,3,NaN
20027,2,"February 6, 2019",EICHENWALDE,HYBIRD,KILL3R,WRECKING CREW,3,NaN
20027,2,"February 6, 2019",EICHENWALDE,HYBIRD,DEADSHOT,WRECKING CREW,3,NaN
20027,2,"February 6, 2019",OASIS,CONTROL,THEREDGEAR,METEORS,1,NaN
20027,2,"February 6, 2019",OASIS,CONTROL,GILIMED,METEORS,1,NaN
20027,2,"February 6, 2019",OASIS,CONTROL,ARISE,METEORS,1,NaN
20027,2,"February 6, 2019",OASIS,CONTROL,HQC,METEORS,1,NaN
20027,2,"February 6, 2019",OASIS,CONTROL,FOSSIL,METEORS,1,NaN
20027,2,"February 6, 2019",OASIS,CONTROL,SABRESPUCK,METEORS,1,NaN
20027,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,THEREDGEAR,METEORS,2,NaN
20027,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,KITTYBAKA,METEORS,2,NaN
20027,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,ARISE,METEORS,2,NaN
20027,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,HQC,METEORS,2,NaN
20027,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,FOSSIL,METEORS,2,NaN
20027,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,SABRESPUCK,METEORS,2,NaN
20027,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,THEREDGEAR,METEORS,1,NaN
20027,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,GILIMED,METEORS,1,NaN
20027,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,ARISE,METEORS,1,NaN
20027,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,HQC,METEORS,1,NaN
20027,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,FOSSIL,METEORS,1,NaN
20027,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,SABRESPUCK,METEORS,1,NaN
20027,2,"February 6, 2019",EICHENWALDE,HYBIRD,THEREDGEAR,METEORS,2,NaN
20027,2,"February 6, 2019",EICHENWALDE,HYBIRD,KITTYBAKA,METEORS,2,NaN
20027,2,"February 6, 2019",EICHENWALDE,HYBIRD,ARISE,METEORS,2,NaN
20027,2,"February 6, 2019",EICHENWALDE,HYBIRD,HQC,METEORS,2,NaN
20027,2,"February 6, 2019",EICHENWALDE,HYBIRD,FOSSIL,METEORS,2,NaN
20027,2,"February 6, 2019",EICHENWALDE,HYBIRD,SABRESPUCK,METEORS,2,NaN
20028,2,"February 6, 2019",OASIS,CONTROL,CRYPTICFORCE,ALT F4,0,NaN
20028,2,"February 6, 2019",OASIS,CONTROL,THUGGINGTON,ALT F4,0,NaN
20028,2,"February 6, 2019",OASIS,CONTROL,GODSPEEDOP,ALT F4,0,NaN
20028,2,"February 6, 2019",OASIS,CONTROL,MIXREDDY,ALT F4,0,NaN
20028,2,"February 6, 2019",OASIS,CONTROL,STARKTASTIC,ALT F4,0,NaN
20028,2,"February 6, 2019",OASIS,CONTROL,OHSTORIES,ALT F4,0,NaN
20028,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,CRYPTICFORCE,ALT F4,3,NaN
20028,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,TIMOJO,ALT F4,3,NaN
20028,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,GODSPEEDOP,ALT F4,3,NaN
20028,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,MIXREDDY,ALT F4,3,NaN
20028,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,IMPURSE,ALT F4,3,NaN
20028,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,STARKTASTIC,ALT F4,3,NaN
20028,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,CRYPTICFORCE,ALT F4,0,NaN
20028,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,THUGGINGTON,ALT F4,0,NaN
20028,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,GODSPEEDOP,ALT F4,0,NaN
20028,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,IMPURSE,ALT F4,0,NaN
20028,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,TIMOJO,ALT F4,0,NaN
20028,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,OHSTORIES,ALT F4,0,NaN
20028,2,"February 6, 2019",EICHENWALDE,HYBIRD,CRYPTICFORCE,ALT F4,0,NaN
20028,2,"February 6, 2019",EICHENWALDE,HYBIRD,MIXREDDY,ALT F4,0,NaN
20028,2,"February 6, 2019",EICHENWALDE,HYBIRD,GODSPEEDOP,ALT F4,0,NaN
20028,2,"February 6, 2019",EICHENWALDE,HYBIRD,IMPURSE,ALT F4,0,NaN
20028,2,"February 6, 2019",EICHENWALDE,HYBIRD,TIMOJO,ALT F4,0,NaN
20028,2,"February 6, 2019",EICHENWALDE,HYBIRD,OHSTORIES,ALT F4,0,NaN
20028,2,"February 6, 2019",OASIS,CONTROL,IVYCAT,META REJECTS,2,NaN
20028,2,"February 6, 2019",OASIS,CONTROL,ASTRAS,META REJECTS,2,NaN
20028,2,"February 6, 2019",OASIS,CONTROL,KINGDOM,META REJECTS,2,NaN
20028,2,"February 6, 2019",OASIS,CONTROL,PETERS6G,META REJECTS,2,NaN
20028,2,"February 6, 2019",OASIS,CONTROL,GEKKO,META REJECTS,2,NaN
20028,2,"February 6, 2019",OASIS,CONTROL,BEASTMAN,META REJECTS,2,NaN
20028,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,ABE,META REJECTS,4,NaN
20028,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,ASTRAS,META REJECTS,4,NaN
20028,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,KINGDOM,META REJECTS,4,NaN
20028,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,PETERS6G,META REJECTS,4,NaN
20028,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,GEKKO,META REJECTS,4,NaN
20028,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,BEASTMAN,META REJECTS,4,NaN
20028,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,IVYCAT,META REJECTS,1,NaN
20028,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,ASTRAS,META REJECTS,1,NaN
20028,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,KINGDOM,META REJECTS,1,NaN
20028,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,PETERS6G,META REJECTS,1,NaN
20028,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,GEKKO,META REJECTS,1,NaN
20028,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,BEASTMAN,META REJECTS,1,NaN
20028,2,"February 6, 2019",EICHENWALDE,HYBIRD,IVYCAT,META REJECTS,1,NaN
20028,2,"February 6, 2019",EICHENWALDE,HYBIRD,ASTRAS,META REJECTS,1,NaN
20028,2,"February 6, 2019",EICHENWALDE,HYBIRD,KINGDOM,META REJECTS,1,NaN
20028,2,"February 6, 2019",EICHENWALDE,HYBIRD,PETERS6G,META REJECTS,1,NaN
20028,2,"February 6, 2019",EICHENWALDE,HYBIRD,GEKKO,META REJECTS,1,NaN
20028,2,"February 6, 2019",EICHENWALDE,HYBIRD,ABE,META REJECTS,1,NaN
20029,2,"February 6, 2019",OASIS,CONTROL,JOHNWBOOTH,ELUSION,1,NaN
20029,2,"February 6, 2019",OASIS,CONTROL,BLAKNINJA,ELUSION,1,NaN
20029,2,"February 6, 2019",OASIS,CONTROL,ASURA,ELUSION,1,NaN
20029,2,"February 6, 2019",OASIS,CONTROL,SWEET_TOOTH17,ELUSION,1,NaN
20029,2,"February 6, 2019",OASIS,CONTROL,NICKTSAL,ELUSION,1,NaN
20029,2,"February 6, 2019",OASIS,CONTROL,BLACK96,ELUSION,1,NaN
20029,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,SMITHPANTS,ELUSION,2,NaN
20029,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,NICKTSAL,ELUSION,2,NaN
20029,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,SWEET_TOOTH17,ELUSION,2,NaN
20029,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,VELO,ELUSION,2,NaN
20029,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,JOHNWBOOTH,ELUSION,2,NaN
20029,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,ASURA,ELUSION,2,NaN
20029,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,SMITHPANTS,ELUSION,3,NaN
20029,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,NICKTSAL,ELUSION,3,NaN
20029,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,SWEET_TOOTH17,ELUSION,3,NaN
20029,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,VELO,ELUSION,3,NaN
20029,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,JOHNWBOOTH,ELUSION,3,NaN
20029,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,ASURA,ELUSION,3,NaN
20029,2,"February 6, 2019",EICHENWALDE,HYBIRD,JOHNWBOOTH,ELUSION,2,NaN
20029,2,"February 6, 2019",EICHENWALDE,HYBIRD,VELO,ELUSION,2,NaN
20029,2,"February 6, 2019",EICHENWALDE,HYBIRD,BLAKNINJA,ELUSION,2,NaN
20029,2,"February 6, 2019",EICHENWALDE,HYBIRD,SWEET_TOOTH17,ELUSION,2,NaN
20029,2,"February 6, 2019",EICHENWALDE,HYBIRD,NICKTSAL,ELUSION,2,NaN
20029,2,"February 6, 2019",EICHENWALDE,HYBIRD,BLACK96,ELUSION,2,NaN
20029,2,"February 6, 2019",OASIS,CONTROL,CRISPY ,LIQUID NOVA,2,NaN
20029,2,"February 6, 2019",OASIS,CONTROL,MOUNTAINFALL,LIQUID NOVA,2,NaN
20029,2,"February 6, 2019",OASIS,CONTROL,PLAYER,LIQUID NOVA,2,NaN
20029,2,"February 6, 2019",OASIS,CONTROL,CROSSFADE,LIQUID NOVA,2,NaN
20029,2,"February 6, 2019",OASIS,CONTROL,KURT,LIQUID NOVA,2,NaN
20029,2,"February 6, 2019",OASIS,CONTROL,TRIAGE,LIQUID NOVA,2,NaN
20029,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,SQUASHHEAD ,LIQUID NOVA,1,NaN
20029,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,CRISPY ,LIQUID NOVA,1,NaN
20029,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,ASTRONOT,LIQUID NOVA,1,NaN
20029,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,KURT ,LIQUID NOVA,1,NaN
20029,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,PLAYER,LIQUID NOVA,1,NaN
20029,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,TRIAGE,LIQUID NOVA,1,NaN
20029,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,CRISPY,LIQUID NOVA,4,NaN
20029,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,MOUNTAINFALL,LIQUID NOVA,4,NaN
20029,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,PLAYER,LIQUID NOVA,4,NaN
20029,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,CROSSFADE,LIQUID NOVA,4,NaN
20029,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,KURT ,LIQUID NOVA,4,NaN
20029,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,TRIAGE,LIQUID NOVA,4,NaN
20029,2,"February 6, 2019",EICHENWALDE,HYBIRD,ASTRONOT,LIQUID NOVA,3,NaN
20029,2,"February 6, 2019",EICHENWALDE,HYBIRD,CROSSFADE,LIQUID NOVA,3,NaN
20029,2,"February 6, 2019",EICHENWALDE,HYBIRD,TRIAGE,LIQUID NOVA,3,NaN
20029,2,"February 6, 2019",EICHENWALDE,HYBIRD,KURT,LIQUID NOVA,3,NaN
20029,2,"February 6, 2019",EICHENWALDE,HYBIRD,MOUNTAIN ,LIQUID NOVA,3,NaN
20029,2,"February 6, 2019",EICHENWALDE,HYBIRD,SQUASH HEAD,LIQUID NOVA,3,NaN
20030,2,"February 6, 2019",OASIS,CONTROL,SKIFREEYETI,F. POTATOES,0,NaN
20030,2,"February 6, 2019",OASIS,CONTROL,MAUSI,F. POTATOES,0,NaN
20030,2,"February 6, 2019",OASIS,CONTROL,SOLITARYBIRD,F. POTATOES,0,NaN
20030,2,"February 6, 2019",OASIS,CONTROL,CAPNWESSLES,F. POTATOES,0,NaN
20030,2,"February 6, 2019",OASIS,CONTROL,SNEAKYKITTEN,F. POTATOES,0,NaN
20030,2,"February 6, 2019",OASIS,CONTROL,TLEO,F. POTATOES,0,NaN
20030,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,SKIFREEYETI,F. POTATOES,0,NaN
20030,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,SHEPVIK,F. POTATOES,0,NaN
20030,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,SOLITARYBIRD,F. POTATOES,0,NaN
20030,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,CAPNWESSLES,F. POTATOES,0,NaN
20030,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,THECORE,F. POTATOES,0,NaN
20030,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,TLEO,F. POTATOES,0,NaN
20030,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,SKIFREEYETI,F. POTATOES,2,NaN
20030,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,SHEPVIK,F. POTATOES,2,NaN
20030,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,THECORE,F. POTATOES,2,NaN
20030,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,CAPNWESSLES,F. POTATOES,2,NaN
20030,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,SNEAKYKITTEN,F. POTATOES,2,NaN
20030,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,TLEO,F. POTATOES,2,NaN
20030,2,"February 6, 2019",EICHENWALDE,HYBIRD,SKIFREEYETI,F. POTATOES,1,NaN
20030,2,"February 6, 2019",EICHENWALDE,HYBIRD,MAUSI,F. POTATOES,1,NaN
20030,2,"February 6, 2019",EICHENWALDE,HYBIRD,SOLITARYBIRD,F. POTATOES,1,NaN
20030,2,"February 6, 2019",EICHENWALDE,HYBIRD,CAPNWESSLES,F. POTATOES,1,NaN
20030,2,"February 6, 2019",EICHENWALDE,HYBIRD,THECORE,F. POTATOES,1,NaN
20030,2,"February 6, 2019",EICHENWALDE,HYBIRD,TLEO,F. POTATOES,1,NaN
20030,2,"February 6, 2019",OASIS,CONTROL,HANDIFAP,HARMONY IN CHAOS,2,NaN
20030,2,"February 6, 2019",OASIS,CONTROL,GARBAGIO,HARMONY IN CHAOS,2,NaN
20030,2,"February 6, 2019",OASIS,CONTROL,STEVEOBUSCEMI,HARMONY IN CHAOS,2,NaN
20030,2,"February 6, 2019",OASIS,CONTROL,SHADOWPH33R,HARMONY IN CHAOS,2,NaN
20030,2,"February 6, 2019",OASIS,CONTROL,RACEFPV,HARMONY IN CHAOS,2,NaN
20030,2,"February 6, 2019",OASIS,CONTROL,MAXIX,HARMONY IN CHAOS,2,NaN
20030,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,CAVALIER,HARMONY IN CHAOS,1,NaN
20030,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,GARBAGIO,HARMONY IN CHAOS,1,NaN
20030,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,STEVEOBUSCEMI,HARMONY IN CHAOS,1,NaN
20030,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,SHADOWPH33R,HARMONY IN CHAOS,1,NaN
20030,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,RACEFPV,HARMONY IN CHAOS,1,NaN
20030,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,MAXIX,HARMONY IN CHAOS,1,NaN
20030,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,CAVALIER,HARMONY IN CHAOS,3,NaN
20030,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,GARBAGIO,HARMONY IN CHAOS,3,NaN
20030,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,STEVEOBUSCEMI,HARMONY IN CHAOS,3,NaN
20030,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,HANDIFAP,HARMONY IN CHAOS,3,NaN
20030,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,RACEFPV,HARMONY IN CHAOS,3,NaN
20030,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,MAXIX,HARMONY IN CHAOS,3,NaN
20030,2,"February 6, 2019",EICHENWALDE,HYBIRD,HANDIFAP,HARMONY IN CHAOS,2,NaN
20030,2,"February 6, 2019",EICHENWALDE,HYBIRD,GARBAGIO,HARMONY IN CHAOS,2,NaN
20030,2,"February 6, 2019",EICHENWALDE,HYBIRD,STEVEOBUSCEMI,HARMONY IN CHAOS,2,NaN
20030,2,"February 6, 2019",EICHENWALDE,HYBIRD,SHADOWPH33R,HARMONY IN CHAOS,2,NaN
20030,2,"February 6, 2019",EICHENWALDE,HYBIRD,RACEFPV,HARMONY IN CHAOS,2,NaN
20030,2,"February 6, 2019",EICHENWALDE,HYBIRD,MAXIX,HARMONY IN CHAOS,2,NaN
20031,2,"February 6, 2019",OASIS,CONTROL,VELLZEN,GRAVITY,0,NaN
20031,2,"February 6, 2019",OASIS,CONTROL,MIMSIE,GRAVITY,0,NaN
20031,2,"February 6, 2019",OASIS,CONTROL,BUBBRS,GRAVITY,0,NaN
20031,2,"February 6, 2019",OASIS,CONTROL,IKE,GRAVITY,0,NaN
20031,2,"February 6, 2019",OASIS,CONTROL,DIMTREE,GRAVITY,0,NaN
20031,2,"February 6, 2019",OASIS,CONTROL,NPC,GRAVITY,0,NaN
20031,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,NPC,GRAVITY,3,NaN
20031,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,DIMTREE,GRAVITY,3,NaN
20031,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,ORSTED,GRAVITY,3,NaN
20031,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,RUSH,GRAVITY,3,NaN
20031,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,GORDIEMAC,GRAVITY,3,NaN
20031,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,BUBBRS,GRAVITY,3,NaN
20031,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,GORDIEMAC,GRAVITY,0,NaN
20031,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,ORSTED,GRAVITY,0,NaN
20031,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,VELLZEN,GRAVITY,0,NaN
20031,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,IKE,GRAVITY,0,NaN
20031,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,MIMSIE,GRAVITY,0,NaN
20031,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,BUBBRS,GRAVITY,0,NaN
20031,2,"February 6, 2019",EICHENWALDE,HYBIRD,VELLZEN,GRAVITY,3,NaN
20031,2,"February 6, 2019",EICHENWALDE,HYBIRD,ORSTED,GRAVITY,3,NaN
20031,2,"February 6, 2019",EICHENWALDE,HYBIRD,IKE,GRAVITY,3,NaN
20031,2,"February 6, 2019",EICHENWALDE,HYBIRD,MIMSIE,GRAVITY,3,NaN
20031,2,"February 6, 2019",EICHENWALDE,HYBIRD,RUSH,GRAVITY,3,NaN
20031,2,"February 6, 2019",EICHENWALDE,HYBIRD,GORDIEMAC,GRAVITY,3,NaN
20031,2,"February 6, 2019",OASIS,CONTROL,ANARCHY,HAVOC,2,NaN
20031,2,"February 6, 2019",OASIS,CONTROL,DUNZO,HAVOC,2,NaN
20031,2,"February 6, 2019",OASIS,CONTROL,KOURRAGE,HAVOC,2,NaN
20031,2,"February 6, 2019",OASIS,CONTROL,CRIMSONSABER,HAVOC,2,NaN
20031,2,"February 6, 2019",OASIS,CONTROL,PARASPARK,HAVOC,2,NaN
20031,2,"February 6, 2019",OASIS,CONTROL,DARK REQUIEM,HAVOC,2,NaN
20031,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,ANARCHY,HAVOC,3,NaN
20031,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,DUNZO,HAVOC,3,NaN
20031,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,KOURRAGE,HAVOC,3,NaN
20031,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,CRIMSONSABER,HAVOC,3,NaN
20031,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,PARASPARK,HAVOC,3,NaN
20031,2,"February 6, 2019",HORIZON LUNAR COLONY,ASSAULT,DARK REQUIEM,HAVOC,3,NaN
20031,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,ANARCHY,HAVOC,2,NaN
20031,2,"February 6, 2019",WATCHPOINT GIBRALTAR,ESCORT,DUNZO,HAVOC,2,NaN
